Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [11]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/Feeder % req,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///Shuffleboard/drive/Target RPM,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/Shooter RPM Feedback,network_table:///SmartDashboard/feedPercentReqFB:,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
30693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6005.0,6005.0,,
30712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.90234375,1749.90234375,5973.0,5973.0,,
30752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732.32421875,1731.73828125,5913.0,5911.0,,
30772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.94921875,1722.65625,5881.0,5880.0,,
30792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713.28125,,,,,
30793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713.57421875,5848.0,5849.0,,
30813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704.19921875,1703.90625,5817.0,5816.0,,
30833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694.53125,1694.82421875,5784.0,5785.0,,
30853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.44921875,1685.44921875,5753.0,5753.0,,
30873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676.66015625,1675.78125,5723.0,5720.0,,
30893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668.45703125,1667.578125,5695.0,5692.0,,
30913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.375,1657.91015625,5664.0,5659.0,,
30953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.50390625,,,,,
30954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.625,5603.0,5600.0,,
30974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.8359375,1632.71484375,5570.0,5573.0,,
30994,,,,,,,,,,,,,,,,,,,,,,,-2.4700000286102295,,,,,,,,,,,1623.046875,1623.046875,5540.0,5540.0,,
31014,,,,,,,,,,,,,,,,,,,,,,,-2.4600000381469727,,,,,,,,,,,1613.0859375,,5506.0,,,
31034,,,,,,,,,,,,,,,,,,,,,,,-2.4700000286102295,,,,,,,,,,,1604.8828125,1604.8828125,5478.0,5478.0,,
31232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.8125,1533.10546875,5232.0,5233.0,,
31237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.234375,1515.8203125,5172.0,5174.0,,
31255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506.15234375,1505.2734375,5141.0,5138.0,,
31308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488.57421875,1487.6953125,5081.0,5078.0,,
31316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.4921875,1480.078125,5050.0,5052.0,,
31336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.41015625,1469.53125,5019.0,5016.0,,
31356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1461.9140625,1461.9140625,4990.0,4990.0,,
31396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444.3359375,1444.62890625,4930.0,4931.0,,
31417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435.25390625,1434.9609375,4899.0,4898.0,,
31437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.34375,1427.05078125,4872.0,4871.0,,
31457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417.96875,1417.96875,4840.0,4840.0,,
31477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.05859375,1409.47265625,4813.0,4811.0,,
31497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.9765625,,4782.0,,,
31517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.06640625,1391.015625,4755.0,4748.0,,
31537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.3984375,1382.8125,4722.0,4720.0,,
31557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.609375,,,,,
31558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373.4375,4692.0,4688.0,,
31598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356.4453125,1355.859375,4630.0,4628.0,,
31618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.36328125,1348.828125,4599.0,4604.0,,
31658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.25,1331.54296875,4544.0,4545.0,,
31678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.75390625,1322.16796875,4515.0,4513.0,,
31719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.46875,1304.58984375,4456.0,4453.0,,
31739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.38671875,1295.21484375,4425.0,4421.0,,
31759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287.01171875,1287.3046875,4393.0,4394.0,,
31779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.22265625,1278.22265625,4363.0,4363.0,,
31799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269.7265625,1270.60546875,4334.0,4337.0,,
31819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.81640625,,4307.0,,,
31839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.3203125,1253.02734375,4278.0,4277.0,,
31859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.82421875,1244.53125,4249.0,4248.0,,
31900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227.5390625,1227.5390625,4190.0,4190.0,,
31920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.04296875,1219.04296875,4161.0,4161.0,,
31940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210.546875,,4132.0,,,
31960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.7578125,1201.171875,4102.0,4100.0,,
31980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.96875,1192.3828125,4072.0,4070.0,,
32000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.47265625,1184.1796875,4043.0,4042.0,,
32021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175.68359375,1175.390625,4013.0,4012.0,,
32041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.1875,1167.1875,3984.0,3984.0,,
32062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.984375,1159.27734375,3956.0,3957.0,,
32081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.78125,1151.07421875,3928.0,3929.0,,
32101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143.1640625,1141.9921875,3902.0,3898.0,,
32142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.5859375,1125.87890625,3842.0,3843.0,,
32162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.765625,1108.88671875,3788.0,3785.0,,
32182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.8046875,1099.8046875,3754.0,3754.0,,
32202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.1875,,3728.0,,,
32221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.984375,1084.5703125,3700.0,3702.0,,
32242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.78125,1074.0234375,3672.0,3666.0,,
32284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.7890625,1059.375,3614.0,3616.0,,
32302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.171875,1049.4140625,3588.0,3582.0,,
32322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.796875,,3556.0,,,
32342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.30078125,1034.47265625,3527.0,3531.0,,
32363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.26953125,,3503.0,,,
32382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.89453125,,,,,
32383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.89453125,3471.0,3471.0,,
32402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.10546875,1009.5703125,,,,
32403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3441.0,3446.0,,
32443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.1640625,993.1640625,3390.0,3390.0,,
32463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.66796875,985.83984375,3361.0,3365.0,,
32503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.3125,969.7265625,3312.0,3310.0,,
32524,,,,,,,,,,,,,,,,,,,,,,,-2.4600000381469727,,,,,,,,,,,961.81640625,963.28125,3283.0,3288.0,,
32543,,,,,,,,,,,,,,,,,,,,,,,-2.4700000286102295,,,,,,,,,,,,,,,,
32564,,,,,,,,,,,,,,,,,,,,,,,-2.4600000381469727,,,,,,,,,,,947.75390625,947.16796875,3235.0,3233.0,,
32584,,,,,,,,,,,,,,,,,,,,,,,-2.4700000286102295,,,,,,,,,,,940.4296875,940.72265625,3210.0,3211.0,,
32624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.07421875,925.1953125,3161.0,3158.0,,
32664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.83984375,910.546875,3109.0,3108.0,,
32684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.1015625,903.22265625,3086.0,3083.0,,
32725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.8671875,888.8671875,3034.0,3034.0,,
32745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.8359375,880.95703125,3010.0,3007.0,,
32785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.30859375,866.89453125,2957.0,2959.0,,
32805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.27734375,858.69140625,2933.0,2931.0,,
32845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.87109375,844.3359375,2877.0,2882.0,,
32866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.1328125,835.546875,2854.0,2852.0,,
32886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.9296875,827.05078125,2826.0,2823.0,,
32906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.60546875,820.60546875,2801.0,2801.0,,
32926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.5234375,812.40234375,2770.0,2773.0,,
32966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.875,795.703125,2720.0,2716.0,,
32987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.671875,789.84375,2692.0,2696.0,,
33026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.8515625,,,,,
33027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.8515625,2638.0,2638.0,,
33048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.8203125,764.0625,2614.0,2608.0,,
33067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.03125,757.91015625,2584.0,2587.0,,
33088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.70703125,748.53515625,2559.0,2555.0,,
33107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.2109375,741.50390625,2530.0,2531.0,,
33127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.47265625,733.0078125,2507.0,2502.0,,
33147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.9765625,726.5625,2478.0,2480.0,,
33188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.44921875,711.03515625,2425.0,2427.0,,
33208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.41796875,,2401.0,,,
33228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.5078125,695.5078125,2374.0,2374.0,,
33268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.98046875,679.39453125,2321.0,2319.0,,
33288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.484375,,,,,
33289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.19140625,2292.0,2291.0,,
33308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.453125,,,,,
33309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.57421875,2268.0,2265.0,,
33349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.92578125,648.33984375,2215.0,2213.0,,
33369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.72265625,640.72265625,2187.0,2187.0,,
33389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.3984375,632.8125,2162.0,2160.0,,
33411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.78125,625.48828125,2136.0,2135.0,,
33450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.25390625,610.25390625,2083.0,2083.0,,
33470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.63671875,602.63671875,2057.0,2057.0,,
33492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.01953125,594.7265625,2031.0,2030.0,,
33510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.109375,587.109375,2004.0,2004.0,,
33530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.78515625,579.4921875,1979.0,1978.0,,
33570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.84375,563.96484375,1928.0,1925.0,,
33590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.2265625,557.2265625,1902.0,1902.0,,
33610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.609375,549.609375,,,,
33611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.0,1876.0,,
33651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.25390625,535.25390625,1827.0,1827.0,,
33674,,,,,,,,,,,,,,,,,,,,,,,-2.4800000190734863,,,,,,,,,,,527.34375,527.34375,1800.0,1800.0,,
33691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.3125,520.3125,1776.0,1776.0,,
33711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.109375,512.98828125,1748.0,1751.0,,
33754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.6328125,497.4609375,1702.0,1698.0,,
33771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.84375,490.13671875,,,,
33772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672.0,1673.0,,
33792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.51953125,481.93359375,1647.0,1645.0,,
33832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.28515625,468.45703125,1595.0,1599.0,,
33852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.546875,460.25390625,1572.0,1571.0,,
33872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.6875,452.9296875,1552.0,1546.0,,
33893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.77734375,446.77734375,1525.0,1525.0,,
33913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.28125,438.57421875,1496.0,1497.0,,
33933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.8359375,431.25,1474.0,1472.0,,
33952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.51171875,425.09765625,1449.0,1451.0,,
33972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.89453125,,1423.0,,,
33994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.44921875,410.15625,1401.0,1400.0,,
34012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.8828125,,,,,
34013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.41796875,1382.0,1377.0,,
34033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.265625,396.38671875,1356.0,1353.0,,
34074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.859375,380.56640625,1300.0,1299.0,,
34093,,,,,,,,,,,,,,,,,,,,,,,-2.490000009536743,,,,,,,,,,,374.12109375,373.53515625,1277.0,1275.0,,
34113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.50390625,367.3828125,1251.0,1254.0,,
34133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.1796875,360.05859375,1226.0,1229.0,,
34154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.61328125,353.3203125,1207.0,1206.0,,
34194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.4296875,339.55078125,1162.0,1159.0,,
34214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.93359375,331.640625,1133.0,1132.0,,
34254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.11328125,316.40625,1079.0,1080.0,,
34274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.7890625,309.66796875,1054.0,1057.0,,
34294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.34375,302.9296875,1032.0,,,
34295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.0,,
34314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.77734375,296.77734375,1013.0,1013.0,,
34335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.91796875,290.91796875,993.0,993.0,,
34355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.64453125,284.765625,975.0,972.0,,
34395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.875,270.703125,928.0,924.0,,
34415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.55078125,263.0859375,903.0,898.0,,
34435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.640625,255.76171875,876.0,873.0,,
34455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.8515625,248.14453125,846.0,847.0,,
34496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.91015625,234.375,795.0,800.0,,
34516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.63671875,,777.0,,,
34537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.2421875,222.65625,762.0,760.0,,
34576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.98828125,212.40234375,727.0,725.0,,
34596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.12890625,206.8359375,707.0,706.0,,
34842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.390625,,,,,
34843,,,,,,,,,,,,,,,,,,,,,,,-2.490000009536743,,,,,,,,,,,123.046875,123.92578125,420.0,423.0,,
34872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.48046875,118.06640625,401.0,403.0,,
34878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.51953125,107.51953125,367.0,367.0,,
34898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.41796875,103.7109375,353.0,354.0,,
34938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.80078125,95.5078125,,,,
34939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.0,326.0,,
34959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.28515625,91.40625,315.0,312.0,,
34979,,,,,,,,,,,,,,,,,,,,,,,-2.5,,,,,,,,,,,87.890625,87.01171875,300.0,297.0,,
34999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.49609375,82.32421875,285.0,281.0,,
35019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.515625,77.9296875,268.0,266.0,,
35039,,,,,,,,,,,,,,,,,,,,,,,-2.490000009536743,,,,,,,,,,,,,,,,
35059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.67578125,67.96875,231.0,232.0,,
35079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.40234375,62.6953125,213.0,214.0,,
35099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.25,,,,,
35100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.12890625,192.0,195.0,,
35119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.68359375,,,,,
35120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.26953125,173.0,175.0,,
35160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4296875,40.4296875,138.0,138.0,,
35180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.86328125,34.86328125,119.0,119.0,,
35200,,,,,,,,,,,,,,,,,,,,,,,-2.5,,,,,,,,,,,,,,,,
35220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.55859375,22.265625,77.0,76.0,,
35240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.52734375,15.8203125,53.0,54.0,,
35260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.375,,32.0,,,
35281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6875,4.39453125,16.0,15.0,,
35301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46484375,1.46484375,5.0,5.0,,
35321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,
35341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29296875,-0.5859375,-1.0,-2.0,,
35381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
35401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,
35964,,,,,,,,,,,,,,,,,,,,,,,-2.509999990463257,,,,,,,,,,,,,,,,
36004,,,,,,,,,,,,,,,,,,,,,,,-2.5,,,,,,,,,,,,,,,,
36024,,,,,,,,,,,,,,,,,,,,,,,-2.509999990463257,,,,,,,,,,,,,,,,
36648,,,,,,,,,,,,,,,,,,,,,,,-2.5,,,,,,,,,,,,,,,,
37473,,,,,,,,,,,,,,,,,,,,,,,-2.509999990463257,,,,,,,,,,,,,,,,
37894,,,,,,,,,,,,,,,,,,,,,,,-2.5199999809265137,,,,,,,,,,,,,,,,
38377,,,,,,,,,,,,,,,,,,,,,,,-2.5299999713897705,,,,,,,,,,,,,,,,
38417,,,,,,,,,,,,,,,,,,,,,,,-2.5199999809265137,,,,,,,,,,,,,,,,
38477,,,,,,,,,,,,,,,,,,,,,,,-2.5299999713897705,,,,,,,,,,,,,,,,
38537,,,,,,,,,,,,,,,,,,,,,,,-2.5199999809265137,,,,,,,,,,,,,,,,
40267,,,,,,,,,,,,,,,,,,,,,,,-2.509999990463257,,,,,,,,,,,,,,,,
40569,,,,,,,,,,,,,,,,,,,,,,,-2.5199999809265137,,,,,,,,,,,,,,,,
40962,,,,,,,,,,,,,,,,,,,,,,,-2.509999990463257,,,,,,,,,,,,,,,,
40963,,,,,,,,,,,,,,,,,,,,,,,-2.509999990463257,,,,,,,,,,,,,,,,
42319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29296875,,-1.0,,
42418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
42861,,,,,,,,,,,,,,,,,,,,,,,-2.5,,,,,,,,,,,,,,,,
42940,,,,,,,,,,,,,,,,,,,,,,,-2.509999990463257,,,,,,,,,,,,,,,,
43061,,,,,,,,,,,,,,,,,,,,,,,-2.5,,,,,,,,,,,,,,,,
43082,,,,,,,,,,,,,,,,,,,,,,,-2.509999990463257,,,,,,,,,,,,,,,,
44710,,,,,,,,,,,,,,,,,,,,,,,-2.5,,,,,,,,,,,,,,,,
44730,,,,,,,,,,,,,,,,,,,,,,,-2.509999990463257,,,,,,,,,,,,,,,,
44770,,,,,,,,,,,,,,,,,,,,,,,-2.5,,,,,,,,,,,,,,,,
44850,,,,,,,,,,,,,,,,,,,,,,,-2.509999990463257,,,,,,,,,,,,,,,,
45134,,,,,,,,,,,,,,,,,,,,,,,-2.5,,,,,,,,,,,,,,,,
46178,,,,,,,,,,,,,,,,,,,,,,,-2.490000009536743,,,,,,,,,,,,,,,,
47163,,,,,,,,,,,,,,,,,,,,,,,-2.5,,,,,,,,,,,,,,,,
47285,,,,,,,,,,,,,,,,,,,,,,,-2.490000009536743,,,,,,,,,,,,,,,,
47304,,,,,,,,,,,,,,,,,,,,,,,-2.5,,,,,,,,,,,,,,,,
47347,,,,,,,,,,,,,,,,,,,,,,,-2.490000009536743,,,,,,,,,,,,,,,,
47364,,,,,,,,,,,,,,,,,,,,,,,-2.5,,,,,,,,,,,,,,,,
47747,,,,,,,,,,,,,,,,,,,,,,,-2.509999990463257,,,,,,,,,,,,,,,,
47767,,,,,,,,,,,,,,,,,,,,,,,-2.5,,,,,,,,,,,,,,,,
47808,,,,,,,,,,,,,,,,,,,,,,,-2.509999990463257,,,,,,,,,,,,,,,,
48672,,,,,,,,,,,,,,,,,,,,,,,-2.5199999809265137,,,,,,,,,,,,,,,,
